Unnamed: 0,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
6050,9386-LDCZR,1,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,Female,N,No,No,43.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,0,817,2496
6051,9585-KKMFD,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,Male,y,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,879.8,No,0,60,5743
6052,5399-ZIMKF,1,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,Female,N,No,No,,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,0,817,3319
6053,0336-KXKFK,1,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,Male,N,No,No,72.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,8784.8,No,0,38,4085
6054,5619-XZZKR,1,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,Female,y,No,No,738.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,No,0,35,2195
6055,3948-FVVRP,1,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,Female,N,Yes,Yes,9.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,,0,73,2848
6056,5327-XOKKY,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,Male,Y,Yes,No,72.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329.0,,0,29,5540
6057,0983-TATYJ,1,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,Female,n,Yes,No,,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,0,59,4935
6058,1813-JYWTO,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,Female,N,Yes,No,,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),,5737.6,No,0,62,4202
6059,6719-OXYBR,1,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,Male,N,No,No,15.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,,No,0,51,5559
6060,3312-ZWLGF,1,United States,California,Acton,93510,"34.501452, -118.207862",34.501452,-118.207862,Male,y,Yes,No,29.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,925.0,2414.55,No,0,21,3172
6061,6476-YHMGA,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,Female,n,Yes,Yes,15.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,,0,76,3851
6062,0795-XCCTE,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,Male,Y,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,,0,817,6141
6063,0168-XZKBB,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045,Female,N,Yes,No,19.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,,1564.4,No,0,64,5072
6064,3785-NRHYR,1,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,Male,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,31,3192
6065,4537-DKTAL,1,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,Female,N,No,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,0,70,4372
6066,7072-MBHEV,1,United States,California,Edwards,93523,"34.966777, -117.961179",34.966777,-117.961179,Male,Y,Yes,Yes,11.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,,No,0,50,6600
6067,5602-BVFMK,1,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,Female,N,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,No,0,77,2868
6068,6297-NOOPG,1,United States,California,Inyokern,93527,"36.041315, -118.188235",36.041315,-118.188235,Female,N,Yes,No,70.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,,,0,64,5979
6069,8204-TIFGJ,1,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,Male,y,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),,470.6,,0,43,3630
6070,8050-DVOJX,1,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,Male,Y,No,No,49.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,,0,69,4537
6071,8903-XEBGX,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,Female,N,No,Yes,2.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,0,67,4594
6072,8169-SAEJD,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,Male,Y,Yes,No,,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,0,28,4162
6073,1089-XZWHH,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,N,Yes,Yes,738.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,0,31,3594
6074,2325-WINES,1,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,Male,N,No,No,32.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,,0,60,2335
6075,6064-ZATLR,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,Female,N,No,No,27.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,0,23,2842
6076,7824-PANSQ,1,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,Male,N,No,No,58.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),,4807.35,,0,33,6600
6077,9648-BCHKM,1,United States,California,Palmdale,93550,"34.536232, -118.082935",34.536232,-118.082935,Female,N,Yes,Yes,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,No,0,78,5231
6078,2888-ADFAO,1,United States,California,Palmdale,93551,"34.613476, -118.256358",34.613476,-118.256358,Female,y,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,0,30,2861
6079,8707-HOEDG,1,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,Female,n,Yes,Yes,70.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,0,53,4098
6080,4072-IPYLT,1,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,Female,N,Yes,Yes,,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815.0,No,0,56,2161
6081,7167-PCEYD,1,United States,California,Ridgecrest,93555,"35.603913, -117.67828",35.603913,-117.67828,Male,N,No,No,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,0,75,4260
6082,4936-YPJNK,1,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251,Male,n,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,925.0,199.45,No,0,65,5811
6083,1580-BMCMR,1,United States,California,Tehachapi,93561,"35.073777, -118.652112",35.073777,-118.652112,Male,y,No,No,19.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,No,0,70,4447
6084,4817-KEQSP,1,United States,California,Trona,93562,"35.74837, -117.384948",35.74837,-117.384948,Male,y,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,,No,0,54,6342
6085,6408-WHTEF,1,United States,California,Valyermo,93563,"34.39583, -117.734568",34.39583,-117.734568,Female,N,Yes,Yes,738.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,No,0,52,6044
6086,9251-AWQGT,1,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,Male,N,Yes,Yes,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,No,0,50,2608
6087,8749-CLJXC,1,United States,California,Ahwahnee,93601,"37.375816, -119.739935",37.375816,-119.739935,Female,n,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,20.05,,0,79,2067
6088,7989-VCQOH,1,United States,California,Auberry,93602,"36.991762, -119.242874",36.991762,-119.242874,Female,y,Yes,Yes,18.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,,1611.15,No,0,43,2065
6089,4199-QHJNM,1,United States,California,Bass Lake,93604,"37.458367, -119.345011",37.458367,-119.345011,Male,Y,Yes,No,67.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),,6989.7,,0,52,5869
6090,8882-TLVRW,1,United States,California,Big Creek,93605,"37.17277, -119.2997",37.17277,-119.2997,Female,N,Yes,Yes,69.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No,0,817,6600
6091,5135-GRQJV,1,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,Male,y,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,,,0,47,6051
6092,2384-OVPSA,1,United States,California,Caruthers,93609,"36.5276, -119.865999",36.5276,-119.865999,Female,Y,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,0,71,4947
6093,1371-WEPDS,1,United States,California,Chowchilla,93610,"37.100948, -120.270136",37.100948,-120.270136,Male,Y,Yes,No,40.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,,No,0,78,3587
6094,3580-GICBM,1,United States,California,Clovis,93611,"36.917652, -119.593757",36.917652,-119.593757,Female,y,Yes,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,,1445.2,,0,51,6201
6095,9730-DRTMJ,1,United States,California,Coarsegold,93614,"37.212191, -119.749323",37.212191,-119.749323,Male,N,Yes,No,32.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),,2333.05,No,0,78,6600
6096,4686-UXDML,1,United States,California,Cutler,93615,"36.497895, -119.285484",36.497895,-119.285484,Male,n,No,No,638.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,0,74,2113
6097,3349-ANQNH,1,United States,California,Del Rey,93616,"36.657462, -119.595293",36.657462,-119.595293,Female,Y,No,No,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,,5890.0,No,0,50,5513
6098,0932-YIXYU,1,United States,California,Dos Palos,93620,"37.045728, -120.630682",37.045728,-120.630682,Female,N,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,,0,64,5134
6099,7480-SPLEF,1,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338,Male,N,Yes,Yes,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,1796.55,No,0,22,4933
6100,7636-XUHWW,1,United States,California,Firebaugh,93622,"36.785618, -120.625382",36.785618,-120.625382,Male,N,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),,33.7,No,0,58,5824
6101,1431-CYWMH,1,United States,California,Fish Camp,93623,"37.483535, -119.679414",37.483535,-119.679414,Female,N,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),,454.05,No,0,30,4312
6102,5937-EORGB,1,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,Male,Y,Yes,No,15.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,,1392.25,No,0,61,6600
6103,6349-JDHQP,1,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,Female,N,No,No,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),,1049.6,No,0,36,6338
6104,5539-HIVAK,1,United States,California,Friant,93626,"37.027663, -119.69056",37.027663,-119.69056,Female,Y,Yes,No,738.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,734.6,No,0,80,3136
6105,5847-MXBEO,1,United States,California,Helm,93627,"36.520537, -120.118055",36.520537,-120.118055,Male,N,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,No,0,50,4510
6106,4583-PARNH,1,United States,California,Kerman,93630,"36.727418, -120.123526",36.727418,-120.123526,Male,Y,Yes,No,16.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,,1540.05,,0,46,4045
6107,1116-FRYVH,1,United States,California,Kingsburg,93631,"36.478239, -119.52137",36.478239,-119.52137,Male,N,Yes,Yes,48.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No,0,26,5701
6108,1421-HCERK,1,United States,California,Lakeshore,93634,"37.290606, -119.216328",37.290606,-119.216328,Female,y,Yes,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,No,0,54,2455
6109,9633-XQABV,1,United States,California,Los Banos,93635,"36.995162, -120.955099",36.995162,-120.955099,Female,n,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,229.7,No,0,46,2156
6110,0716-BQNDX,1,United States,California,Madera,93637,"36.902954, -120.194274",36.902954,-120.194274,Male,Y,No,No,,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,,0,75,4276
6111,1183-CANVH,1,United States,California,Mendota,93640,"36.687292, -120.437354",36.687292,-120.437354,Male,N,Yes,No,23.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),,1347.15,No,0,54,3835
6112,1972-XMUWV,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,Female,N,Yes,No,65.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,,No,0,37,6034
6113,8679-LZBMD,1,United States,California,North Fork,93643,"37.244307, -119.470256",37.244307,-119.470256,Male,N,Yes,No,,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,No,0,26,3786
6114,3407-JMJQQ,1,United States,California,Oakhurst,93644,"37.648647, -119.231447",37.648647,-119.231447,Female,N,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.0,7661.8,No,0,35,4204
6115,6252-DFGTK,1,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092,Female,N,Yes,No,37.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),,2479.25,No,0,60,2873
6116,1539-LNKHM,1,United States,California,Orange Cove,93646,"36.633498, -119.298895",36.633498,-119.298895,Female,N,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,266.6,,0,60,4497
6117,8645-KOMJQ,1,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655,Male,N,Yes,Yes,69.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),,,No,0,59,6182
6118,0289-IVARM,1,United States,California,Parlier,93648,"36.622237, -119.521126",36.622237,-119.521126,Female,N,No,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No,0,34,3463
6119,9761-XUJWD,1,United States,California,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,Male,N,No,No,5.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,0,65,5636
6120,4057-FKCZK,1,United States,California,Prather,93651,"37.007238, -119.505661",37.007238,-119.505661,Female,N,Yes,Yes,,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),,4828.05,,0,25,4348
6121,4291-TPNFG,1,United States,California,Raisin City,93652,"36.594542, -119.905245",36.594542,-119.905245,Male,N,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No,0,76,5219
6122,6087-YPWHO,1,United States,California,Raymond,93653,"37.252057, -119.95783",37.252057,-119.95783,Female,y,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,0,817,4613
6123,3090-QFUVD,1,United States,California,Reedley,93654,"36.636638, -119.421842",36.636638,-119.421842,Female,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No,0,31,2507
6124,1722-LDZJS,1,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,Male,N,Yes,Yes,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,0,22,6050
6125,1818-ESQMW,1,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,Male,N,No,No,27.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,,,No,0,54,4384
6126,7401-RUBNK,1,United States,California,South Dos Palos,93665,"36.959731, -120.653519",36.959731,-120.653519,Male,N,Yes,No,18.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,,1438.05,No,0,39,4809
6127,0506-YLVKJ,1,United States,California,Sultana,93666,"36.545353, -119.338535",36.545353,-119.338535,Male,y,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,,917.45,No,0,35,3136
6128,8661-BOYNW,1,United States,California,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,Female,N,Yes,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No,0,44,5046
6129,4815-GBTCD,1,United States,California,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156,Female,N,Yes,No,4.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,0,31,3891
6130,2805-AUFQN,1,United States,California,Traver,93673,"36.456091, -119.486225",36.456091,-119.486225,Male,N,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),,475.2,,0,20,3875
6131,0980-PVMRC,1,United States,California,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,Male,N,Yes,Yes,40.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,2036.55,No,0,35,2819
6132,7233-DRTRF,1,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,Male,y,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,,,0,43,5096
6133,3873-NFTGI,1,United States,California,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,Female,N,No,No,14.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No,0,68,3520
6134,1162-ECVII,1,United States,California,Fresno,93704,"36.799648, -119.801247",36.799648,-119.801247,Female,y,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),925.0,7932.5,No,0,53,4265
6135,7048-GXDAY,1,United States,California,Fresno,93705,"36.78724, -119.827813",36.78724,-119.827813,Male,N,No,No,39.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,,,0,66,4111
6136,8571-ZCMCX,1,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,Female,N,Yes,Yes,,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),,2768.65,,0,48,3248
6137,1169-WCVAK,1,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,Male,N,Yes,No,19.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,,0,63,4600
6138,7129-CAKJW,1,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,Female,N,No,No,17.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,,No,0,27,6600
6139,8695-ARGXZ,1,United States,California,Fresno,93722,"36.78979, -119.929894",36.78979,-119.929894,Male,Y,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,,0,22,5381
6140,3570-YUEKJ,1,United States,California,Fresno,93725,"36.623632, -119.741322",36.623632,-119.741322,Male,n,No,No,42.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No,0,43,3637
6141,1555-HAPSU,1,United States,California,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,Female,y,Yes,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No,0,59,5471
6142,1697-NVVGY,1,United States,California,Fresno,93728,"36.757345, -119.818274",36.757345,-119.818274,Female,Y,Yes,No,19.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),,1286.05,,0,22,4533
6143,8464-EETCQ,1,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,Male,N,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,0,58,6466
6144,2419-FSORS,1,United States,California,Salinas,93906,"36.722898, -121.633648",36.722898,-121.633648,Female,N,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7719.5,,0,33,4394
6145,8132-YPVBX,1,United States,California,Salinas,93907,"36.77462, -121.664714",36.77462,-121.664714,Female,N,No,No,6.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,,0,80,3291
6146,6754-LZUKA,1,United States,California,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,Male,N,Yes,No,638.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No,0,64,4161
6147,8099-MZPUJ,1,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,Male,N,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No,0,57,3922
6148,0787-LHDYT,1,United States,California,Carmel Valley,93924,"36.414611, -121.6386",36.414611,-121.6386,Male,y,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No,0,64,5667
6149,0374-IOEGQ,1,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,Male,N,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No,0,74,3122
6150,3197-NNYNB,1,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,Male,N,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,0,28,5649
6151,3396-DKDEL,1,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,Female,N,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,,,0,80,4388
6152,1752-OZXFY,1,United States,California,Lockwood,93932,"35.989792, -121.055933",35.989792,-121.055933,Male,N,Yes,No,60.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,,3561.15,No,0,63,5488
6153,9066-QRSDU,1,United States,California,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398,Female,N,Yes,No,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,No,0,25,5418
6154,9112-WSNPU,1,United States,California,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685,Female,y,No,No,35.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,,2419.0,,0,45,5873
6155,9867-NNXLC,1,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417,Male,N,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,470.2,No,0,44,5555
