,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
5743,2266,1,United States,California,Chula Vista,91910,"32.636792, -117.054989",32.636792,-117.054989,1,N,Yes,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,Yes,Electronic check,20.05,264.55,No,0,74,5453
5744,3601,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459,1,N,No,Yes,738.0,No,No phone service,DSL,Yes,Yes,Yes,1,Yes,Yes,1,No,Credit card (automatic),67.2,4671.7,,0,25,5592
5745,2332,1,United States,California,Chula Vista,91913,"32.64164, -116.985026",32.64164,-116.985026,0,y,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,Yes,0,No,Electronic check,74.55,1173.55,No,0,25,5674
5746,1791,1,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,1,Y,Yes,No,638.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Electronic check,107.5,7713.55,No,0,64,5775
5747,1970,1,United States,California,Descanso,91916,"32.912664, -116.635387",32.912664,-116.635387,0,Y,No,No,738.0,Yes,No,DSL,No,No,Yes,1,Yes,Yes,1,Yes,Electronic check,74.55,8784.8,No,0,59,2715
5748,3069,1,United States,California,Dulzura,91917,"32.622999, -116.687855",32.622999,-116.687855,1,N,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,No,Credit card (automatic),114.75,7842.3,,0,72,6600
5749,6010,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,1,N,No,No,31.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,Yes,Electronic check,76.05,2227.8,No,0,63,2421
5750,3853,1,United States,California,La Mesa,91941,"32.759327, -116.99726",32.759327,-116.99726,1,n,Yes,No,738.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,No,Mailed check,74.55,2351.45,No,0,49,2009
5751,1712,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,0,N,No,No,33.0,Yes,Yes,Fiber optic,Yes,No,No,0,No,Yes,0,Yes,Electronic check,90.65,2989.6,No,0,44,4460
5752,975,1,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,1,Y,Yes,No,54.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,Yes,Yes,1,Yes,Electronic check,925.0,6077.75,No,0,77,4425
5753,3181,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,0,N,No,No,34.0,Yes,Yes,DSL,Yes,No,No,1,No,Yes,1,No,Bank transfer (automatic),825.0,4070.95,No,0,29,4244
5754,6757,1,United States,California,National City,91950,"32.67102, -117.095235",32.67102,-117.095235,1,Y,No,No,34.0,No,No phone service,DSL,Yes,Yes,No,0,Yes,No,0,Yes,Electronic check,44.85,1538.25,No,0,49,5829
5755,6554,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,1,Y,Yes,No,69.0,No,No phone service,DSL,No,No,Yes,0,No,No,1,Yes,Credit card (automatic),74.55,2134.3,,0,43,5681
5756,2981,1,United States,California,Potrero,91963,"32.619465, -116.593605",32.619465,-116.593605,1,N,No,No,66.0,Yes,Yes,Fiber optic,No,Yes,No,0,Yes,No,1,Yes,Bank transfer (automatic),88.9,1538.25,No,0,27,5868
5757,1364,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,0,N,Yes,Yes,37.0,Yes,No,DSL,Yes,No,Yes,1,No,No,1,Yes,Mailed check,74.55,2203.1,,0,31,3483
5758,5739,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,1,Y,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),19.85,1538.25,No,0,59,5601
5759,1999,1,United States,California,Tecate,91980,"32.587557, -116.636816",32.587557,-116.636816,1,N,Yes,Yes,69.0,Yes,Yes,DSL,Yes,No,Yes,1,Yes,Yes,1,No,Bank transfer (automatic),86.9,6194.1,,0,49,4667
5760,3857,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,1,N,No,No,10.0,Yes,No,DSL,No,Yes,No,0,Yes,No,0,Yes,Mailed check,925.0,638.95,,0,20,2385
5761,4615,1,United States,California,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,0,N,No,Yes,13.0,Yes,No,DSL,No,No,No,0,Yes,Yes,0,No,Credit card (automatic),74.55,831.75,No,0,43,3660
5762,5454,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,0,N,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),20.15,1538.25,,0,23,4554
5763,4776,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,0,Y,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),108.1,1538.25,,0,35,5360
5764,1879,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,0,N,Yes,Yes,46.0,Yes,No,DSL,Yes,No,Yes,1,No,No,1,No,Mailed check,56.9,2560.1,No,0,44,4258
5765,719,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,0,N,Yes,Yes,56.0,Yes,Yes,Fiber optic,Yes,No,Yes,1,Yes,Yes,0,Yes,Mailed check,109.6,5953.0,,0,67,5012
5766,264,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,0,N,Yes,Yes,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),74.55,1790.15,No,0,39,5114
5767,4657,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,1,n,Yes,Yes,738.0,Yes,Yes,DSL,No,No,Yes,1,Yes,Yes,1,Yes,Electronic check,79.15,2531.4,,0,73,3555
5768,5251,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,0,N,Yes,Yes,34.0,Yes,Yes,DSL,Yes,Yes,No,1,No,No,1,No,Credit card (automatic),66.75,4760.3,No,0,817,6063
5769,678,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,0,n,No,Yes,19.0,Yes,No,DSL,No,No,No,1,No,No,0,No,Mailed check,74.55,953.65,,0,74,3749
5770,6662,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,1,N,Yes,No,71.0,Yes,No,DSL,No,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),80.7,5705.05,No,0,24,6600
5771,6835,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,1,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Credit card (automatic),20.55,20.55,,0,28,4801
5772,2546,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,0,N,No,No,61.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Mailed check,115.1,6993.65,No,0,53,4785
5773,528,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,1,N,Yes,Yes,71.0,No,No phone service,DSL,Yes,Yes,No,1,Yes,Yes,1,No,Bank transfer (automatic),59.7,4122.65,,0,63,6420
5774,916,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,1,y,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,No,No,1,No,Credit card (automatic),86.45,1538.25,No,0,39,4480
5775,520,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,1,N,No,No,46.0,No,No phone service,DSL,No,No,Yes,1,No,No,1,No,Credit card (automatic),33.7,1537.85,,0,22,3007
5776,1535,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,0,N,No,No,33.0,Yes,Yes,Fiber optic,Yes,No,No,0,No,No,1,No,Bank transfer (automatic),925.0,2603.3,,0,54,3957
5777,2030,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,0,N,Yes,Yes,53.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,No,Yes,1,Yes,Bank transfer (automatic),104.05,5566.4,No,0,43,4190
5778,1452,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,0,Y,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,Yes,0,No,Bank transfer (automatic),74.55,5431.9,No,0,817,5211
5779,6177,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617,0,N,No,No,57.0,No,No phone service,DSL,Yes,No,Yes,1,No,No,1,Yes,Credit card (automatic),41.1,2258.25,No,0,41,5281
5780,5434,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,0,N,Yes,Yes,54.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,Yes,Bank transfer (automatic),74.55,1092.35,No,0,79,5646
5781,4001,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,0,Y,Yes,No,60.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,Yes,Yes,0,Yes,Electronic check,105.9,6401.25,,0,40,5084
5782,6828,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,0,N,Yes,Yes,10.0,Yes,No,DSL,No,Yes,No,1,No,Yes,0,Yes,Electronic check,65.5,616.9,,0,44,3137
5783,6936,1,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,1,N,No,Yes,43.0,No,No phone service,DSL,Yes,Yes,Yes,0,No,No,0,Yes,Electronic check,40.45,8784.8,No,0,72,3176
5784,4310,1,United States,California,Vista,92084,"33.22784, -117.200024",33.22784,-117.200024,1,y,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,No,Bank transfer (automatic),74.55,849.1,No,0,817,6600
5785,6370,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,1,y,Yes,No,43.0,Yes,No,DSL,Yes,No,Yes,1,Yes,Yes,1,Yes,Electronic check,78.8,3460.3,No,0,24,6600
5786,1308,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,0,N,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,90.1,90.1,No,0,47,4142
5787,6435,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,0,N,No,No,34.0,Yes,No,DSL,Yes,No,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),82.45,5555.3,No,0,80,4631
5788,483,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,0,N,Yes,No,61.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),74.55,1278.8,No,0,817,5974
5789,4376,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,1,y,Yes,No,43.0,Yes,Yes,DSL,Yes,Yes,No,1,No,No,0,No,Bank transfer (automatic),66.25,2907.35,,0,29,2168
5790,1304,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453,0,N,Yes,No,738.0,Yes,No,Fiber optic,No,No,No,0,Yes,Yes,0,No,Mailed check,74.55,4952.95,No,0,49,5955
5791,1742,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,1,y,Yes,No,70.0,No,No phone service,DSL,Yes,Yes,Yes,1,Yes,Yes,1,No,Bank transfer (automatic),64.55,4504.9,No,0,30,4858
5792,1018,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,1,N,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,Yes,No,1,Yes,Electronic check,93.65,4520.15,No,0,65,5542
5793,1714,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,0,n,Yes,Yes,32.0,Yes,No,DSL,Yes,Yes,Yes,1,No,Yes,1,No,Mailed check,74.55,2316.85,No,0,42,4343
5794,6954,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,1,Y,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,1,Yes,Yes,1,Yes,Mailed check,109.75,8075.35,No,0,34,6010
5795,3796,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,1,N,No,Yes,37.0,Yes,No,DSL,Yes,Yes,No,1,No,No,1,No,Credit card (automatic),74.55,2302.35,,0,77,5447
5796,5484,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,0,N,Yes,No,69.0,Yes,No,Fiber optic,Yes,Yes,No,1,Yes,Yes,1,Yes,Credit card (automatic),106.4,7251.9,No,0,26,4328
5797,6163,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,0,N,Yes,No,26.0,Yes,No,DSL,No,Yes,Yes,1,Yes,Yes,0,No,Bank transfer (automatic),74.55,1538.25,No,0,55,3350
5798,997,1,United States,California,Coronado,92118,"32.68674, -117.186612",32.68674,-117.186612,0,N,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,Yes,Yes,1,Yes,Credit card (automatic),925.0,6225.4,No,0,59,4605
5799,5610,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.802959,-117.027095,0,N,No,No,24.0,Yes,Yes,DSL,No,No,No,1,No,No,1,No,Bank transfer (automatic),54.6,1242.25,No,0,51,3398
5800,1853,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,1,n,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Electronic check,20.55,99.45,,0,54,3629
5801,878,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,0,N,Yes,Yes,30.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,19.7,599.25,No,0,38,5045
5802,218,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,0,N,Yes,No,738.0,Yes,Yes,DSL,Yes,Yes,No,1,No,No,1,Yes,Credit card (automatic),66.05,3462.1,No,0,68,5501
5803,3966,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,1,N,Yes,Yes,44.0,No,No phone service,DSL,Yes,Yes,Yes,1,No,Yes,1,Yes,Credit card (automatic),54.05,2375.2,No,0,68,4896
5804,3182,1,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093,0,n,No,No,47.0,Yes,No,DSL,Yes,Yes,No,1,No,No,1,Yes,Mailed check,58.9,2813.05,No,0,40,5774
5805,2327,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,0,N,Yes,No,64.0,Yes,No,Fiber optic,Yes,No,No,1,Yes,Yes,1,Yes,Mailed check,96.9,1538.25,No,0,55,5369
5806,6639,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,0,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,74.55,19.1,No,0,30,2091
5807,4764,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,1,N,No,No,20.0,Yes,No,DSL,No,No,No,1,No,No,0,No,Mailed check,74.55,8784.8,No,0,46,5741
5808,1764,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073,0,N,Yes,No,738.0,No,No phone service,DSL,Yes,No,No,1,Yes,No,1,No,Electronic check,45.4,1538.25,,0,33,4051
5809,2350,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,0,N,Yes,Yes,30.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,No,0,No,Electronic check,74.55,2509.95,No,0,21,3409
5810,3552,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,0,n,No,No,38.0,Yes,Yes,DSL,Yes,Yes,Yes,0,Yes,Yes,1,No,Bank transfer (automatic),84.1,3187.65,No,0,78,2604
5811,2976,1,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,1,N,Yes,No,52.0,No,No phone service,DSL,Yes,Yes,Yes,1,Yes,Yes,1,No,Credit card (automatic),74.55,3330.1,No,0,817,4275
5812,4454,1,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,0,N,No,Yes,71.0,Yes,No,DSL,Yes,Yes,Yes,1,Yes,No,1,Yes,Credit card (automatic),76.9,5522.7,No,0,26,4633
5813,524,1,United States,California,Brawley,92227,"33.03933, -115.191857",33.03933,-115.191857,1,N,No,No,738.0,Yes,Yes,DSL,Yes,Yes,Yes,0,No,Yes,1,Yes,Credit card (automatic),74.6,1538.25,No,0,78,4838
5814,6892,1,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,1,N,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),116.95,8594.4,,0,78,5949
5815,6678,1,United States,California,Calexico,92231,"32.690654, -115.431225",32.690654,-115.431225,0,N,No,Yes,34.0,No,No phone service,DSL,Yes,No,No,0,Yes,No,1,Yes,Credit card (automatic),40.65,970.55,,0,29,5079
5816,3822,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,1,N,Yes,Yes,69.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Bank transfer (automatic),114.35,7665.8,No,0,51,6082
5817,804,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,1,N,Yes,Yes,53.0,Yes,Yes,DSL,Yes,Yes,No,0,No,Yes,1,No,Bank transfer (automatic),69.7,3686.05,,0,22,4975
5818,4649,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,1,N,No,No,34.0,Yes,No,Fiber optic,No,No,Yes,1,Yes,Yes,0,Yes,Electronic check,98.65,2537.0,No,0,817,4191
5819,6352,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,1,N,No,No,21.0,Yes,No,DSL,No,No,Yes,0,No,Yes,0,No,Mailed check,74.55,1393.6,,0,63,2926
5820,2980,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,0,N,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,89.35,89.35,,0,38,2432
5821,3318,1,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514,1,N,No,No,48.0,Yes,Yes,Fiber optic,Yes,No,No,1,No,Yes,0,Yes,Electronic check,95.4,4445.3,No,0,33,4334
5822,4045,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,0,N,Yes,No,26.0,No,No phone service,DSL,Yes,No,Yes,0,No,No,1,No,Credit card (automatic),74.55,978.6,No,0,29,2519
5823,1012,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,1,N,Yes,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,74.55,1258.15,No,0,72,5971
5824,4313,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,0,N,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,19.25,331.35,No,0,22,6600
5825,1713,1,United States,California,La Quinta,92253,"33.695532, -116.310571",33.695532,-116.310571,0,N,No,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,Yes,Mailed check,74.55,84.75,,0,24,5602
5826,326,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906,0,N,Yes,Yes,65.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),24.75,1715.1,No,0,39,6263
5827,2687,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,1,N,Yes,Yes,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,25.35,1715.15,No,0,69,6600
5828,576,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,0,y,No,Yes,62.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),74.55,1250.1,No,0,37,4402
5829,5858,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,1,N,Yes,Yes,66.0,Yes,No,DSL,Yes,No,No,0,Yes,No,1,Yes,Electronic check,74.55,3996.8,,0,80,5979
5830,6506,1,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711,0,N,Yes,Yes,65.0,Yes,Yes,DSL,Yes,Yes,No,1,Yes,Yes,1,Yes,Bank transfer (automatic),82.5,5215.1,No,0,26,5314
5831,6950,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,1,N,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,20.35,673.2,No,0,68,2864
5832,66,1,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,0,N,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,No,0,Yes,Bank transfer (automatic),90.8,1442.2,No,0,66,5560
5833,1911,1,United States,California,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456,1,Y,No,No,50.0,Yes,Yes,Fiber optic,No,No,Yes,1,Yes,Yes,0,Yes,Electronic check,74.55,5222.35,No,0,39,5570
5834,2839,1,United States,California,Rancho Mirage,92270,"33.763678, -116.429928",33.763678,-116.429928,1,n,Yes,No,71.0,Yes,No,Fiber optic,No,Yes,Yes,1,Yes,Yes,1,Yes,Electronic check,105.25,1538.25,No,0,31,6319
5835,6507,1,United States,California,Salton City,92275,"33.28156, -115.955541",33.28156,-115.955541,0,N,No,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,23.75,424.5,,0,70,6600
5836,5904,1,United States,California,Thousand Palms,92276,"33.849263, -116.382778",33.849263,-116.382778,0,N,No,No,34.0,Yes,No,DSL,No,No,No,1,Yes,No,0,Yes,Electronic check,74.55,249.4,No,0,58,5281
5837,3782,1,United States,California,Twentynine Palms,92277,"34.17211, -115.769773",34.17211,-115.769773,0,n,Yes,Yes,58.0,Yes,Yes,DSL,Yes,No,Yes,1,Yes,No,1,No,Mailed check,75.8,4415.75,No,0,62,4292
5838,4456,1,United States,California,Twentynine Palms,92278,"34.457829, -116.139589",34.457829,-116.139589,0,N,Yes,No,638.0,Yes,Yes,Fiber optic,Yes,No,No,0,Yes,Yes,1,Yes,Electronic check,98.0,5270.6,No,0,25,4615
5839,4418,1,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195,0,N,Yes,Yes,56.0,No,No phone service,DSL,Yes,Yes,No,1,Yes,No,1,Yes,Mailed check,74.55,2884.9,No,0,55,5845
5840,2189,1,United States,California,Yucca Valley,92284,"34.159534, -116.425984",34.159534,-116.425984,0,N,No,No,738.0,Yes,Yes,DSL,No,No,No,1,Yes,No,0,Yes,Mailed check,74.55,253.0,No,0,61,3334
5841,4359,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,1,N,No,No,738.0,Yes,No,DSL,No,No,No,0,No,No,0,Yes,Credit card (automatic),74.55,436.2,No,0,80,5586
5842,6125,1,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164,1,y,No,No,4.0,No,No phone service,DSL,No,No,No,1,No,No,0,No,Electronic check,30.5,118.4,,0,29,3030
5843,6830,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,0,N,Yes,No,738.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,No,Mailed check,69.15,8784.8,No,0,55,6600
5844,5775,1,United States,California,Baker,92309,"35.28952, -116.092214",35.28952,-116.092214,0,N,No,No,6.0,No,No phone service,DSL,No,No,No,1,Yes,Yes,1,Yes,Mailed check,49.25,255.6,,0,52,2979
5845,1464,1,United States,California,Fort Irwin,92310,"35.349241, -116.770281",35.349241,-116.770281,1,N,Yes,Yes,63.0,No,No phone service,DSL,No,Yes,Yes,1,No,No,1,No,Bank transfer (automatic),39.35,1538.25,No,0,24,5374
5846,3605,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.029175,-117.307211,0,N,Yes,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,1,Yes,Yes,0,Yes,Credit card (automatic),105.1,5083.55,,0,42,6600
5847,3991,1,United States,California,Big Bear Lake,92315,"34.242058, -116.89802",34.242058,-116.89802,0,N,No,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,Yes,Credit card (automatic),20.1,8784.8,No,0,72,3726
5848,2766,1,United States,California,Calimesa,92320,"33.982787, -117.057627",33.982787,-117.057627,1,N,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,74.55,39.3,No,0,67,4064
5849,1772,1,United States,California,Cedar Glen,92321,"34.255203, -117.175654",34.255203,-117.175654,1,N,No,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),19.75,989.05,,0,71,4934
5850,2850,1,United States,California,Colton,92324,"34.030915, -117.273201",34.030915,-117.273201,0,N,No,No,33.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,Yes,Bank transfer (automatic),74.55,2406.1,No,0,817,4860
5851,3610,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,1,n,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,20.45,638.55,No,0,35,2598
5852,3570,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,0,N,Yes,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,20.35,191.1,No,0,70,6600
5853,179,1,United States,California,Death Valley,92328,"36.27688, -117.033326",36.27688,-117.033326,1,N,Yes,Yes,54.0,Yes,Yes,DSL,No,Yes,Yes,1,Yes,Yes,0,Yes,Electronic check,86.2,4524.05,No,0,45,6275
5854,6299,1,United States,California,Essex,92332,"34.9436, -115.287901",34.9436,-115.287901,1,y,No,No,46.0,Yes,No,Fiber optic,Yes,Yes,Yes,0,Yes,No,1,Yes,Credit card (automatic),95.65,4664.2,No,0,54,4727
5855,2875,1,United States,California,Fawnskin,92333,"34.274846, -116.937581",34.274846,-116.937581,1,y,No,Yes,34.0,Yes,Yes,Fiber optic,Yes,Yes,No,0,Yes,Yes,1,Yes,Electronic check,103.8,3470.8,No,0,78,5382
5856,6841,1,United States,California,Fontana,92335,"34.087558, -117.464096",34.087558,-117.464096,0,N,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,No,0,Yes,Yes,1,Yes,Electronic check,97.2,6910.3,No,0,43,4603
